,J293t-dm,pbmc-1B-dm,hm-12k,HMEC-orig-MULTI,pbmc-ch,pbmc-2stim-dm,nuc-MULTI,mkidney-ch,pbmc-1A-dm,HEK-HMEC-MULTI,pbmc-1C-dm,pbmc-2ctrl-dm,hm-6k,cline-ch,pdx-MULTI,HMEC-rep-MULTI,DOGMAseq1-RNA-ch,DOGMAseq-DIG-RNA-ch
0.8,0.21052631578947364,0.4010416666666667,0.7665615141955836,0.47882314904623346,0.6491340602950609,0.7134180011043624,0.4417744916820702,0.4079055723304968,0.4484848484848485,0.5072886297376094,0.5515394912985274,0.7102957283680175,0.8142857142857143,0.2990867579908676,0.4653392330383481,0.44854202401372206,0.7146659195965822,0.7739946380697053
0.6,0.1875,0.38759689922480617,0.7584767866458008,0.4765900318845444,0.6429040017493988,0.713678845,0.44844844844844844,0.3769781461944235,0.3622828784119107,0.529045643,0.564907275,0.7002785515320333,0.7816091954022989,0.29804372842347526,0.4671586715867159,0.4222024074899688,0.7146719795076135,0.7791077257889011
0.4,0.15748031496062992,0.4235294117647059,0.8215909090909091,0.46342329545454547,0.6261066969353007,0.7096774193548387,0.45112781954887216,0.34524965999611423,0.3228915662650602,0.541019956,0.5770392749244714,0.7007553747821035,0.7870370370370369,0.2847141190198366,0.46363282769350445,0.4018369690011481,0.7144099739054799,0.779134295
0.2,0.14754098360655735,0.4193548387096774,0.9107142857142858,0.435745656,0.5945945945945946,0.701937865,0.4225988700564972,0.30449687436983264,0.49429657794676807,0.5606796116504854,0.565289256,0.7030155345720377,0.8521303258145364,0.2637492607924305,0.471758154,0.33754863813229574,0.7061632592150425,0.7740830597973456
0.1,0.11764705882352941,0.38283828382838286,0.9256530475552579,0.4261796042617961,0.5789600967351874,0.6775641025641025,0.392502756,0.3185295578738202,0.44961240310077516,0.5750636132315522,0.5601436265709155,0.7046439628482971,0.7842227378190256,0.25476190476190474,0.4475991649269311,0.34632034632034625,0.6943224829674489,0.7593941159335857
0.05,0.119522,0.335294,0.95442,0.401194,0.568309,0.657417,0.368298,0.29824,0.408602,0.571809,0.531157,0.630088,0.861538,0.26062,0.445714,0.319431,0.695181,0.760076
