,J293t-dm,pbmc-1B-dm,hm-12k,HMEC-orig-MULTI,pbmc-ch,pbmc-2stim-dm,nuc-MULTI,mkidney-ch,pbmc-1A-dm,HEK-HMEC-MULTI,pbmc-1C-dm,pbmc-2ctrl-dm,hm-6k,cline-ch,pdx-MULTI,HMEC-rep-MULTI,DOGMAseq1-RNA-ch,DOGMAseq-DIG-RNA-ch
0.8,0.2371564368832231,0.38318414847396065,0.9783059841367787,0.4632744112072109,0.6495513747925499,0.7019315839628533,0.4633409879816618,0.623560604,0.4902345678081851,0.49704389918597636,0.5676424404729957,0.691080138,0.9978904197594247,0.4106280438256871,0.4489504165091829,0.6103967493857981,0.7269889085764267,0.7864625494568918
0.6,0.16015009227300359,0.3909932165522455,0.9549694285439425,0.4674120329247774,0.6463154665192984,0.6944152356027153,0.4665195734732234,0.6220159393382947,0.43225377898619916,0.4961813029630602,0.5580471159537459,0.6735002768992385,0.9970049110151049,0.4107513375119599,0.44735080193749666,0.5998333663401029,0.7274709112515099,0.7825971881138906
0.4,0.2056613693791455,0.3777391866737056,0.9569763005981272,0.4665683174467011,0.6427580579530293,0.6823883730370139,0.45681447201694547,0.620294412,0.4325693903865047,0.4978056862897154,0.5615844881546941,0.6731585799401166,0.9965645509306175,0.410541824,0.4512227942822472,0.6043206149992533,0.7276562984579213,0.7839118279158332
0.2,0.18443297668823516,0.3522503070074344,0.9771653194596673,0.4672384498014752,0.6284860751789176,0.668180008,0.41517937294726076,0.6172247560724804,0.42760196941956097,0.49715566527646987,0.5474264972076168,0.6580056796436626,0.9948876898642085,0.39669816092053434,0.4199954816010466,0.591221185,0.7157664409593385,0.7712940647089539
0.1,0.16764799220583057,0.2927307145448932,0.9725689983482095,0.4357054839905442,0.5970212057799947,0.6518745639608441,0.3853348614949962,0.5989292725672691,0.39133186317285107,0.4907761074019012,0.5242622884559254,0.6546699840003816,0.9922280541310109,0.3851387271949015,0.40265112654712737,0.5732166532977507,0.6997030367578958,0.76083844
0.05,0.072532,0.268278,0.989019,0.448619,0.596411,0.647737,0.342648,0.594684,0.360474,0.479011,0.50125,0.597319,0.927814,0.370972,0.399421,0.570216,0.714811,0.772217
